# Iterations  ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
VARIABLES=iterations ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
5995 7.932138e-08 5.985148e-08 1.137402e-07 1.154373e-07 4.999884e-06 3.348454e-13
5996 7.982137e-08 6.009561e-08 1.144625e-07 1.160444e-07 5.031353e-06 3.335040e-13
5997 8.031552e-08 6.024697e-08 1.146395e-07 1.163156e-07 5.062482e-06 3.365104e-13
5998 8.073526e-08 6.031996e-08 1.142432e-07 1.163679e-07 5.088940e-06 3.233642e-13
5999 7.895284e-08 6.076909e-08 1.066388e-07 1.179953e-07 4.976684e-06 3.645983e-13
6000 7.743854e-08 6.031871e-08 1.084004e-07 1.185807e-07 4.881425e-06 2.634017e-13
6001 7.720906e-08 6.031522e-08 1.085250e-07 1.154099e-07 4.867348e-06 3.034100e-13
6002 7.721743e-08 5.979133e-08 1.070792e-07 1.121420e-07 4.868241e-06 3.199673e-13
6003 7.725638e-08 5.941300e-08 1.052459e-07 1.098026e-07 4.870988e-06 3.253972e-13
6004 7.731392e-08 5.905612e-08 1.031392e-07 1.076302e-07 4.874923e-06 3.290475e-13
6005 7.727885e-08 5.866498e-08 1.005102e-07 1.052476e-07 4.873085e-06 3.356390e-13
6006 7.723607e-08 5.813992e-08 9.633091e-08 1.017022e-07 4.871145e-06 3.696958e-13
6007 7.717531e-08 5.796333e-08 9.538529e-08 9.963561e-08 4.868512e-06 2.230394e-13
6008 7.615956e-08 5.872107e-08 1.072308e-07 1.048946e-07 4.807326e-06 4.501439e-13
6009 7.554458e-08 5.807184e-08 1.047579e-07 1.055378e-07 4.769108e-06 1.716613e-13
6010 7.531130e-08 5.798466e-08 1.048931e-07 1.067441e-07 4.754724e-06 1.846311e-13
6011 7.523186e-08 5.802432e-08 1.057594e-07 1.082240e-07 4.750008e-06 1.964818e-13
6012 7.516316e-08 5.818435e-08 1.069901e-07 1.099605e-07 4.745941e-06 2.085068e-13
6013 7.528985e-08 5.842622e-08 1.091733e-07 1.118615e-07 4.754195e-06 2.202938e-13
6014 7.558317e-08 5.872698e-08 1.120524e-07 1.138026e-07 4.772964e-06 2.316088e-13
6015 7.600617e-08 5.905144e-08 1.154588e-07 1.156871e-07 4.799939e-06 2.423084e-13
6016 7.652606e-08 5.937554e-08 1.191986e-07 1.174179e-07 4.833056e-06 2.523244e-13
6017 7.712517e-08 5.968824e-08 1.231043e-07 1.189144e-07 4.871200e-06 2.616318e-13
6018 7.779839e-08 5.994718e-08 1.270364e-07 1.201319e-07 4.914042e-06 2.702174e-13
6019 7.851482e-08 6.015255e-08 1.308953e-07 1.211048e-07 4.959633e-06 2.780892e-13
6020 7.924378e-08 6.027155e-08 1.343588e-07 1.217542e-07 5.006004e-06 2.852988e-13
6021 8.001037e-08 6.034553e-08 1.376495e-07 1.221179e-07 5.054751e-06 2.918936e-13
6022 8.079083e-08 6.035436e-08 1.407183e-07 1.221875e-07 5.104371e-06 2.979000e-13
6023 8.156397e-08 6.029490e-08 1.435172e-07 1.219669e-07 5.153525e-06 3.033588e-13
6024 8.230534e-08 6.016570e-08 1.460095e-07 1.214686e-07 5.200669e-06 3.083095e-13
6025 8.299274e-08 5.996873e-08 1.481699e-07 1.207173e-07 5.244397e-06 3.127894e-13
6026 8.360235e-08 5.970437e-08 1.499676e-07 1.197397e-07 5.283204e-06 3.168310e-13
6027 8.120961e-08 5.697373e-08 1.557277e-07 1.112904e-07 5.135349e-06 5.506429e-13
6028 7.805881e-08 5.480964e-08 1.480288e-07 1.058405e-07 4.936872e-06 2.156260e-13
6029 7.758500e-08 5.382876e-08 1.445499e-07 1.034341e-07 4.906646e-06 2.401640e-13
6030 7.750105e-08 5.314412e-08 1.418514e-07 1.016948e-07 4.901015e-06 2.496422e-13
6031 7.748231e-08 5.247146e-08 1.389807e-07 9.992064e-08 4.899441e-06 2.565839e-13
6032 7.748063e-08 5.175717e-08 1.357364e-07 9.799469e-08 4.898875e-06 2.632433e-13
6033 7.746833e-08 5.101011e-08 1.321646e-07 9.597040e-08 4.897582e-06 2.695927e-13
6034 7.711727e-08 5.006333e-08 1.272882e-07 9.340301e-08 4.874784e-06 2.797547e-13
6035 7.566087e-08 4.810283e-08 1.164004e-07 8.850024e-08 4.781132e-06 3.328470e-13
6036 7.466826e-08 4.700424e-08 1.099575e-07 8.704630e-08 4.717026e-06 2.742273e-13
6037 7.404700e-08 4.651706e-08 1.063534e-07 8.775789e-08 4.676628e-06 2.975189e-13
6038 7.394915e-08 4.639790e-08 1.047945e-07 8.897772e-08 4.669664e-06 3.015968e-13
6039 7.414936e-08 4.646534e-08 1.039773e-07 9.093746e-08 4.681466e-06 3.053646e-13
6040 7.467852e-08 4.672947e-08 1.039740e-07 9.366787e-08 4.713988e-06 3.088786e-13
6041 7.550783e-08 4.715267e-08 1.046830e-07 9.698695e-08 4.765435e-06 3.121379e-13
6042 7.654425e-08 4.763169e-08 1.057476e-07 1.004044e-07 4.829964e-06 3.151303e-13
6043 7.769989e-08 4.772557e-08 1.049826e-07 1.034775e-07 4.900391e-06 3.172561e-13
6044 7.899995e-08 4.809679e-08 1.053994e-07 1.061201e-07 4.981212e-06 3.197476e-13
6045 8.035949e-08 4.845906e-08 1.057907e-07 1.084415e-07 5.065917e-06 3.221069e-13
6046 8.169769e-08 4.872998e-08 1.064136e-07 1.105008e-07 5.149651e-06 3.243551e-13
6047 8.019858e-08 5.174033e-08 1.192774e-07 1.345989e-07 5.053060e-06 3.477159e-13
6048 7.387490e-08 5.547906e-08 1.319125e-07 1.484290e-07 4.651645e-06 3.030020e-13
6049 7.228375e-08 5.565324e-08 1.325310e-07 1.463790e-07 4.550814e-06 3.273636e-13
6050 7.212494e-08 5.574526e-08 1.343365e-07 1.446415e-07 4.540569e-06 3.291678e-13
6051 7.255667e-08 5.608064e-08 1.374563e-07 1.437074e-07 4.567665e-06 3.175960e-13
6052 7.344268e-08 5.659184e-08 1.413657e-07 1.433873e-07 4.623495e-06 3.202266e-13
6053 7.461767e-08 5.710780e-08 1.454252e-07 1.429783e-07 4.697617e-06 3.225905e-13
6054 7.591517e-08 5.753242e-08 1.491604e-07 1.421889e-07 4.779518e-06 3.247765e-13
6055 7.724366e-08 5.778265e-08 1.522654e-07 1.407991e-07 4.863410e-06 3.043162e-13
6056 7.847731e-08 5.786009e-08 1.544637e-07 1.387385e-07 4.941358e-06 3.079942e-13
6057 7.961502e-08 5.775971e-08 1.557681e-07 1.361047e-07 5.013280e-06 3.113842e-13
6058 8.058929e-08 5.750371e-08 1.562620e-07 1.330286e-07 5.074904e-06 3.145014e-13
6059 8.141545e-08 5.711813e-08 1.560446e-07 1.296144e-07 5.127199e-06 3.173606e-13
6060 8.214380e-08 5.662068e-08 1.550652e-07 1.259469e-07 5.173336e-06 3.199742e-13
6061 8.275880e-08 5.599909e-08 1.534086e-07 1.219487e-07 5.212330e-06 3.223582e-13
6062 8.327084e-08 5.529183e-08 1.510075e-07 1.178353e-07 5.244828e-06 3.245137e-13
6063 8.363773e-08 5.452211e-08 1.481078e-07 1.136240e-07 5.268159e-06 3.191298e-13
6064 8.384290e-08 5.371619e-08 1.448395e-07 1.093757e-07 5.281271e-06 3.215030e-13
6065 8.385113e-08 5.294927e-08 1.417141e-07 1.053073e-07 5.281941e-06 3.236668e-13
6066 8.435209e-08 4.991295e-08 1.261222e-07 8.876780e-08 5.314226e-06 4.898592e-13
6067 7.645881e-08 5.119524e-08 1.150607e-07 9.433959e-08 4.811470e-06 2.997624e-13
6068 7.472508e-08 5.362807e-08 1.106603e-07 9.910877e-08 4.702834e-06 3.618781e-13
6069 7.362527e-08 5.429557e-08 1.060820e-07 9.601528e-08 4.638654e-06 1.616341e-13
6070 7.372196e-08 5.485484e-08 1.043148e-07 9.629042e-08 4.646639e-06 1.751189e-13
6071 7.398185e-08 5.528245e-08 1.029878e-07 9.647256e-08 4.665107e-06 1.870173e-13
6072 7.432833e-08 5.563774e-08 1.016640e-07 9.666057e-08 4.689161e-06 1.984636e-13
6073 7.462570e-08 5.590269e-08 1.000262e-07 9.677676e-08 4.710155e-06 2.093209e-13
6074 7.524191e-08 5.617312e-08 9.916769e-08 9.710485e-08 4.751194e-06 2.194993e-13
6075 7.610618e-08 5.639249e-08 9.905282e-08 9.735067e-08 4.807879e-06 2.289834e-13
6076 7.712500e-08 5.651647e-08 9.951482e-08 9.727467e-08 4.874304e-06 2.377650e-13
6077 7.820212e-08 5.651282e-08 1.004166e-07 9.676847e-08 4.944406e-06 2.458334e-13
6078 7.890556e-08 5.632982e-08 1.014831e-07 9.578356e-08 4.990919e-06 2.532194e-13
6079 7.939026e-08 5.599408e-08 1.028494e-07 9.433406e-08 5.023668e-06 2.599678e-13
6080 7.984747e-08 5.551603e-08 1.045830e-07 9.246194e-08 5.054725e-06 2.661400e-13
6081 8.024065e-08 5.492206e-08 1.066699e-07 9.029878e-08 5.081748e-06 2.717703e-13
6082 8.055759e-08 5.427600e-08 1.091215e-07 8.822540e-08 5.103905e-06 2.769138e-13
6083 8.083306e-08 5.367038e-08 1.120385e-07 8.670777e-08 5.123294e-06 2.816268e-13
6084 8.111982e-08 5.319440e-08 1.155188e-07 8.609971e-08 5.143117e-06 2.859710e-13
6085 8.145109e-08 5.288513e-08 1.194366e-07 8.660524e-08 5.165267e-06 2.900078e-13
6086 8.187231e-08 5.288321e-08 1.239666e-07 8.839134e-08 5.192618e-06 2.937920e-13
6087 8.233395e-08 5.313749e-08 1.285614e-07 9.107855e-08 5.221988e-06 2.973622e-13
6088 8.282167e-08 5.360321e-08 1.327273e-07 9.418223e-08 5.252451e-06 3.007530e-13
6089 8.330003e-08 5.417304e-08 1.359534e-07 9.712100e-08 5.281870e-06 3.039901e-13
6090 8.220076e-08 6.199595e-08 1.157235e-07 1.122884e-07 5.182926e-06 3.424589e-13
6091 7.406188e-08 6.625190e-08 1.097862e-07 1.204576e-07 4.657048e-06 3.410833e-13
6092 7.336303e-08 6.553550e-08 1.104292e-07 1.245758e-07 4.621178e-06 2.596811e-13
6093 7.216640e-08 6.601159e-08 1.105236e-07 1.079239e-07 4.537420e-06 3.674493e-13
6094 7.095204e-08 5.985218e-08 9.309497e-08 1.221840e-07 4.468590e-06 3.700491e-13
6095 6.888160e-08 5.932222e-08 9.205084e-08 1.004103e-07 4.327472e-06 3.500963e-13
6096 6.915955e-08 5.815210e-08 9.480117e-08 9.802934e-08 4.344516e-06 2.471427e-13
6097 6.973238e-08 5.746025e-08 9.802660e-08 9.687326e-08 4.380416e-06 2.560135e-13
6098 7.046487e-08 5.685481e-08 1.019090e-07 9.690436e-08 4.426815e-06 2.642225e-13
6099 7.133995e-08 5.635501e-08 1.063091e-07 9.775001e-08 4.482455e-06 2.717647e-13
6100 7.229994e-08 5.592213e-08 1.104876e-07 9.902231e-08 4.543646e-06 2.786438e-13
6101 7.331209e-08 5.554710e-08 1.142770e-07 1.004717e-07 4.608231e-06 2.848775e-13
6102 7.434798e-08 5.521664e-08 1.175798e-07 1.019287e-07 4.674367e-06 2.904907e-13
6103 7.538646e-08 5.489962e-08 1.203423e-07 1.032907e-07 4.740677e-06 2.955444e-13
6104 7.633436e-08 5.454972e-08 1.222301e-07 1.043816e-07 4.801236e-06 3.000467e-13
6105 7.722148e-08 5.417755e-08 1.236456e-07 1.052609e-07 4.857982e-06 3.028687e-13
6106 7.803417e-08 5.378501e-08 1.246561e-07 1.059460e-07 4.910036e-06 2.926630e-13
6107 7.875993e-08 5.339823e-08 1.253447e-07 1.065228e-07 4.956585e-06 2.969535e-13
6108 7.941850e-08 5.303790e-08 1.258921e-07 1.070690e-07 4.998880e-06 3.008095e-13
6109 8.003797e-08 5.278181e-08 1.265848e-07 1.079024e-07 5.038693e-06 2.905439e-13
6110 8.070640e-08 5.270783e-08 1.277184e-07 1.092444e-07 5.081577e-06 2.947117e-13
6111 8.140789e-08 5.281393e-08 1.292498e-07 1.110448e-07 5.126498e-06 2.984687e-13
6112 8.218302e-08 5.307902e-08 1.312266e-07 1.131795e-07 5.176051e-06 2.923592e-13
6113 8.295122e-08 5.346729e-08 1.335434e-07 1.154543e-07 5.225129e-06 2.961479e-13
6114 8.367820e-08 5.389653e-08 1.354920e-07 1.176909e-07 5.271540e-06 2.965447e-13
6115 8.434882e-08 5.439477e-08 1.376280e-07 1.199074e-07 5.314354e-06 2.953579e-13
6116 8.494958e-08 5.493408e-08 1.398674e-07 1.220280e-07 5.352728e-06 2.983945e-13
6117 8.546624e-08 5.549059e-08 1.421234e-07 1.239947e-07 5.385767e-06 2.909536e-13
6118 8.588503e-08 5.604314e-08 1.443135e-07 1.257559e-07 5.412607e-06 2.946147e-13
6119 8.619314e-08 5.657072e-08 1.463643e-07 1.272686e-07 5.432445e-06 2.979712e-13
6120 8.638046e-08 5.705253e-08 1.481816e-07 1.284704e-07 5.444642e-06 2.945913e-13
6121 8.607469e-08 6.185217e-08 1.538111e-07 1.334122e-07 5.426603e-06 3.341173e-13
6122 7.428184e-08 5.952326e-08 1.328377e-07 1.167825e-07 4.681634e-06 3.459204e-13
6123 7.289326e-08 5.797542e-08 1.247715e-07 1.106438e-07 4.594549e-06 1.483885e-13
6124 7.264944e-08 5.750502e-08 1.205312e-07 1.085728e-07 4.579064e-06 1.596161e-13
6125 7.274517e-08 5.714063e-08 1.167026e-07 1.069073e-07 4.584937e-06 1.713430e-13
6126 7.312663e-08 5.682933e-08 1.131616e-07 1.054537e-07 4.608793e-06 1.831083e-13
6127 7.370912e-08 5.654873e-08 1.097950e-07 1.041056e-07 4.645309e-06 1.944245e-13
6128 7.439818e-08 5.626929e-08 1.065038e-07 1.027540e-07 4.688534e-06 2.052176e-13
6129 7.512775e-08 5.598336e-08 1.032770e-07 1.013775e-07 4.734315e-06 2.153991e-13
6130 7.583009e-08 5.568947e-08 1.001120e-07 9.998867e-08 4.778385e-06 2.249217e-13
6131 7.647757e-08 5.538964e-08 9.698397e-08 9.862717e-08 4.819011e-06 2.337786e-13
6132 7.699218e-08 5.509065e-08 9.396320e-08 9.737215e-08 4.851275e-06 2.419932e-13
6133 7.734566e-08 5.480101e-08 9.109833e-08 9.630299e-08 4.873399e-06 2.495873e-13
6134 7.752298e-08 5.453287e-08 8.845705e-08 9.550688e-08 4.884438e-06 2.565942e-13
6135 7.751854e-08 5.429491e-08 8.605447e-08 9.506779e-08 4.884038e-06 2.636117e-13
6136 7.736288e-08 5.417670e-08 8.340926e-08 9.655620e-08 4.874063e-06 3.018980e-13
6137 7.720930e-08 5.467692e-08 8.449850e-08 1.008548e-07 4.864303e-06 2.920319e-13
6138 7.680469e-08 5.528476e-08 8.729005e-08 1.054473e-07 4.838823e-06 3.027176e-13
6139 7.666670e-08 5.631610e-08 9.250656e-08 1.120602e-07 4.830278e-06 2.873208e-13
6140 7.671126e-08 5.698230e-08 9.577568e-08 1.160630e-07 4.833253e-06 2.912681e-13
6141 7.683797e-08 5.766815e-08 9.930981e-08 1.199128e-07 4.841449e-06 2.949226e-13
6142 7.705046e-08 5.840120e-08 1.037104e-07 1.237042e-07 4.855117e-06 2.982845e-13
6143 7.732231e-08 5.917077e-08 1.089728e-07 1.274003e-07 4.872600e-06 2.944750e-13
6144 7.761664e-08 5.988283e-08 1.143823e-07 1.305604e-07 4.891569e-06 2.978466e-13
6145 7.796757e-08 6.044958e-08 1.193208e-07 1.328119e-07 4.914164e-06 2.970860e-13
6146 7.838437e-08 6.100252e-08 1.239948e-07 1.349291e-07 4.940963e-06 2.998627e-13
6147 7.822463e-08 6.144764e-08 1.275868e-07 1.368555e-07 4.931437e-06 2.916099e-13
6148 7.539007e-08 6.307508e-08 1.397064e-07 1.448496e-07 4.755136e-06 3.592581e-13
6149 7.543145e-08 6.331358e-08 1.414824e-07 1.460570e-07 4.758485e-06 1.381854e-13
6150 7.571830e-08 6.342942e-08 1.427645e-07 1.463277e-07 4.777332e-06 1.464051e-13
6151 7.611949e-08 6.337383e-08 1.432602e-07 1.457515e-07 4.803388e-06 1.564638e-13
6152 7.658762e-08 6.315799e-08 1.429511e-07 1.444615e-07 4.833650e-06 1.673705e-13
6153 7.708699e-08 6.280296e-08 1.418921e-07 1.426290e-07 4.865854e-06 1.784900e-13
6154 7.760311e-08 6.233730e-08 1.402193e-07 1.404386e-07 4.899083e-06 1.894314e-13
6155 7.811567e-08 6.178511e-08 1.380938e-07 1.380370e-07 4.932044e-06 1.999664e-13
6156 7.860777e-08 6.117907e-08 1.357040e-07 1.354943e-07 4.963677e-06 2.099699e-13
6157 7.906501e-08 6.054199e-08 1.332137e-07 1.328721e-07 4.993072e-06 2.193724e-13
6158 7.947381e-08 5.987495e-08 1.307344e-07 1.300597e-07 5.019370e-06 2.280893e-13
6159 7.982416e-08 5.918935e-08 1.283626e-07 1.271952e-07 5.041940e-06 2.362068e-13
6160 8.009696e-08 5.850030e-08 1.261347e-07 1.242272e-07 5.059583e-06 2.437430e-13
6161 8.012242e-08 5.781625e-08 1.408507e-07 1.165641e-07 5.063258e-06 3.185456e-13
6162 7.518269e-08 5.290646e-08 1.241418e-07 9.492081e-08 4.753030e-06 2.794683e-13
6163 7.144495e-08 4.995613e-08 1.139520e-07 8.676058e-08 4.518148e-06 4.118007e-13
6164 7.096868e-08 4.953363e-08 1.133137e-07 9.082265e-08 4.488188e-06 1.787474e-13
6165 7.092790e-08 4.936701e-08 1.131740e-07 9.218133e-08 4.485300e-06 1.914764e-13
6166 7.086999e-08 4.906846e-08 1.126421e-07 9.264194e-08 4.481390e-06 2.028647e-13
6167 7.013448e-08 4.857239e-08 1.115908e-07 9.233049e-08 4.434648e-06 2.138942e-13
6168 6.901137e-08 4.748025e-08 1.094699e-07 9.080281e-08 4.362975e-06 2.480590e-13
6169 6.849545e-08 4.671645e-08 1.080242e-07 8.984944e-08 4.329746e-06 2.674991e-13
6170 6.833192e-08 4.631350e-08 1.073357e-07 8.959201e-08 4.318977e-06 2.668593e-13
6171 6.835695e-08 4.595595e-08 1.066991e-07 8.952234e-08 4.320064e-06 2.689545e-13
6172 6.856455e-08 4.563051e-08 1.061067e-07 8.954005e-08 4.332633e-06 2.656889e-13
6173 6.892084e-08 4.532364e-08 1.055292e-07 8.953410e-08 4.354559e-06 2.693073e-13
6174 6.942213e-08 4.503536e-08 1.050023e-07 8.947030e-08 4.385614e-06 2.659564e-13
6175 7.005959e-08 4.476217e-08 1.045446e-07 8.928343e-08 4.425243e-06 2.694353e-13
6176 7.079332e-08 4.448989e-08 1.041183e-07 8.889549e-08 4.470937e-06 2.670969e-13
6177 7.115445e-08 4.410774e-08 1.026109e-07 8.791887e-08 4.493148e-06 2.703986e-13
6178 7.161306e-08 4.375460e-08 1.014999e-07 8.684319e-08 4.521498e-06 2.668448e-13
6179 7.212013e-08 4.343828e-08 1.007487e-07 8.576429e-08 4.552912e-06 2.700431e-13
6180 7.264390e-08 4.315683e-08 1.002761e-07 8.471861e-08 4.585390e-06 2.699751e-13
6181 7.315264e-08 4.289347e-08 9.999307e-08 8.367211e-08 4.616936e-06 2.714231e-13
6182 7.362677e-08 4.264053e-08 9.982205e-08 8.263702e-08 4.646320e-06 2.688739e-13
6183 7.404064e-08 4.242253e-08 9.979465e-08 8.177004e-08 4.671929e-06 2.717063e-13
6184 7.443349e-08 4.233260e-08 1.002947e-07 8.152613e-08 4.696241e-06 2.714357e-13
6185 7.486177e-08 4.245225e-08 1.016385e-07 8.225936e-08 4.722817e-06 2.740251e-13
6186 7.535872e-08 4.282164e-08 1.039732e-07 8.413932e-08 4.753759e-06 2.678641e-13
6187 7.593255e-08 4.342849e-08 1.071975e-07 8.704260e-08 4.789591e-06 2.706485e-13
6188 7.655823e-08 4.418661e-08 1.109010e-07 9.055478e-08 4.828735e-06 2.731862e-13
6189 7.719865e-08 4.497835e-08 1.145443e-07 9.415150e-08 4.868851e-06 2.739465e-13
6190 7.777924e-08 4.549359e-08 1.164919e-07 9.723091e-08 4.904164e-06 2.715717e-13
6191 7.482292e-08 4.612399e-08 1.126218e-07 1.062744e-07 4.714661e-06 2.984439e-13
6192 6.538926e-08 4.710514e-08 1.092755e-07 1.135068e-07 4.117858e-06 2.260478e-13
6193 6.514725e-08 4.652470e-08 1.088527e-07 1.095273e-07 4.101972e-06 2.406325e-13
6194 6.516462e-08 4.605489e-08 1.087722e-07 1.060151e-07 4.102631e-06 2.453392e-13
6195 6.511320e-08 4.563939e-08 1.089328e-07 1.023518e-07 4.098956e-06 2.496802e-13
6196 6.515193e-08 4.528201e-08 1.095214e-07 9.873321e-08 4.101032e-06 2.536762e-13
6197 6.529881e-08 4.495343e-08 1.102448e-07 9.524617e-08 4.110004e-06 2.573481e-13
6198 6.548939e-08 4.462948e-08 1.107118e-07 9.195004e-08 4.121796e-06 2.607230e-13
6199 6.571389e-08 4.431187e-08 1.107349e-07 8.896161e-08 4.135784e-06 2.638281e-13
6200 6.594998e-08 4.398831e-08 1.102216e-07 8.626995e-08 4.150551e-06 2.666867e-13
6201 6.622268e-08 4.367607e-08 1.092697e-07 8.394823e-08 4.167675e-06 2.693256e-13
6202 6.657979e-08 4.340262e-08 1.080898e-07 8.208026e-08 4.190172e-06 2.717643e-13
6203 6.706564e-08 4.319782e-08 1.069191e-07 8.075710e-08 4.220835e-06 2.740180e-13
6204 6.763771e-08 4.303900e-08 1.056521e-07 7.988817e-08 4.256957e-06 2.761121e-13
6205 6.837397e-08 4.298716e-08 1.048163e-07 7.959511e-08 4.303477e-06 2.726833e-13
6206 6.928241e-08 4.305381e-08 1.045213e-07 7.985601e-08 4.360896e-06 2.749143e-13
6207 7.035829e-08 4.323822e-08 1.048034e-07 8.062083e-08 4.428909e-06 2.769904e-13
6208 7.157830e-08 4.353172e-08 1.056322e-07 8.182250e-08 4.506038e-06 2.656494e-13
6209 7.290591e-08 4.392681e-08 1.069316e-07 8.337955e-08 4.589968e-06 2.685244e-13
6210 7.424487e-08 4.440149e-08 1.085828e-07 8.519105e-08 4.674617e-06 2.711906e-13
6211 7.554352e-08 4.495725e-08 1.107807e-07 8.727925e-08 4.756696e-06 2.736483e-13
6212 7.685713e-08 4.556764e-08 1.132086e-07 8.952089e-08 4.839718e-06 2.759151e-13
6213 7.813246e-08 4.618737e-08 1.155719e-07 9.176180e-08 4.920316e-06 2.731446e-13
6214 7.932980e-08 4.679684e-08 1.177441e-07 9.392867e-08 4.995983e-06 2.754646e-13
6215 8.040907e-08 4.736527e-08 1.196089e-07 9.593852e-08 5.064187e-06 2.699743e-13
6216 8.133918e-08 4.787080e-08 1.210775e-07 9.771450e-08 5.122966e-06 2.725749e-13
6217 8.209820e-08 4.829503e-08 1.220968e-07 9.921372e-08 5.170937e-06 2.749699e-13
6218 8.267127e-08 4.861592e-08 1.226402e-07 1.004021e-07 5.207170e-06 2.679812e-13
6219 8.305431e-08 4.884867e-08 1.227115e-07 1.012733e-07 5.231402e-06 2.707481e-13
6220 8.325642e-08 4.898654e-08 1.223452e-07 1.018415e-07 5.244198e-06 2.732825e-13
6221 8.331647e-08 4.904240e-08 1.215817e-07 1.021999e-07 5.248025e-06 2.721756e-13
6222 8.315270e-08 4.899083e-08 1.198839e-07 1.022267e-07 5.237764e-06 2.864861e-13
6223 8.268889e-08 4.886691e-08 1.173309e-07 1.022105e-07 5.208566e-06 1.887511e-13
6224 8.233044e-08 4.904694e-08 1.153755e-07 1.023970e-07 5.185473e-06 2.072535e-13
6225 8.214210e-08 4.957369e-08 1.137220e-07 1.028469e-07 5.172610e-06 2.204177e-13
6226 8.205908e-08 5.057004e-08 1.106692e-07 1.043472e-07 5.166201e-06 2.410876e-13
6227 8.196078e-08 5.216027e-08 1.071222e-07 1.070769e-07 5.160064e-06 2.793460e-13
6228 8.061816e-08 5.370243e-08 1.067244e-07 1.079486e-07 5.079273e-06 2.558821e-13
6229 8.057624e-08 5.507033e-08 1.100471e-07 1.089407e-07 5.080415e-06 2.966340e-13
6230 8.117765e-08 5.568885e-08 1.146636e-07 1.077926e-07 5.124413e-06 1.523313e-13
6231 8.051838e-08 5.206255e-08 1.221233e-07 9.310183e-08 5.106620e-06 2.673482e-13
6232 7.312806e-08 5.096943e-08 1.328137e-07 9.711641e-08 4.635672e-06 3.489707e-13
6233 7.181459e-08 4.945036e-08 1.311050e-07 8.684206e-08 4.559642e-06 2.214711e-13
6234 6.967279e-08 5.043276e-08 1.308273e-07 8.705483e-08 4.424609e-06 2.570251e-13
6235 6.776690e-08 5.225241e-08 1.296304e-07 8.792223e-08 4.298260e-06 2.804696e-13
6236 6.746425e-08 5.291243e-08 1.300754e-07 8.895079e-08 4.276853e-06 2.471836e-13
6237 6.798244e-08 5.423759e-08 1.321986e-07 9.235262e-08 4.306322e-06 2.514418e-13
6238 6.915800e-08 5.599472e-08 1.356906e-07 9.780175e-08 4.377470e-06 2.554346e-13
6239 7.082741e-08 5.790753e-08 1.398587e-07 1.041451e-07 4.479741e-06 2.591405e-13
6240 7.281241e-08 5.975234e-08 1.439813e-07 1.103351e-07 4.602140e-06 2.626015e-13
6241 7.501494e-08 6.141556e-08 1.475737e-07 1.159425e-07 4.738579e-06 2.658315e-13
6242 7.724213e-08 6.279960e-08 1.502449e-07 1.205392e-07 4.876921e-06 2.688365e-13
6243 7.938203e-08 6.387872e-08 1.519223e-07 1.241268e-07 5.010084e-06 2.716255e-13
6244 8.134234e-08 6.467057e-08 1.526427e-07 1.268124e-07 5.132202e-06 2.742128e-13
6245 8.307918e-08 6.521378e-08 1.525098e-07 1.288180e-07 5.240467e-06 2.617266e-13
6246 8.362968e-08 6.712455e-08 1.306719e-07 1.475035e-07 5.267163e-06 3.016731e-13
6247 7.750761e-08 6.758566e-08 1.249745e-07 1.570077e-07 4.874026e-06 3.183200e-13
6248 7.371469e-08 5.426955e-08 1.208822e-07 1.324366e-07 4.645367e-06 1.942881e-13
6249 7.281815e-08 5.456329e-08 1.196785e-07 1.158449e-07 4.580700e-06 2.255752e-13
6250 7.166396e-08 4.967461e-08 1.228152e-07 1.054620e-07 4.511743e-06 2.824595e-13
6251 7.169637e-08 4.950139e-08 1.227266e-07 1.042412e-07 4.513240e-06 1.988485e-13
6252 7.177240e-08 4.922410e-08 1.231825e-07 1.037506e-07 4.518311e-06 2.063067e-13
6253 7.194815e-08 4.910594e-08 1.242182e-07 1.039800e-07 4.529766e-06 2.131938e-13
6254 7.226500e-08 4.906328e-08 1.250869e-07 1.045028e-07 4.550168e-06 2.195367e-13
6255 7.266676e-08 4.906323e-08 1.256987e-07 1.050945e-07 4.575951e-06 2.253797e-13
6256 7.305523e-08 4.906017e-08 1.258895e-07 1.055209e-07 4.600871e-06 2.307608e-13
6257 7.338330e-08 4.900864e-08 1.256965e-07 1.055103e-07 4.621948e-06 2.357154e-13
6258 7.336523e-08 4.886504e-08 1.248167e-07 1.050472e-07 4.621057e-06 2.402682e-13
6259 7.236776e-08 4.808033e-08 1.205615e-07 1.004266e-07 4.558702e-06 2.900762e-13
6260 7.129007e-08 4.780423e-08 1.166599e-07 9.467862e-08 4.491241e-06 2.054576e-13
6261 6.929741e-08 4.835274e-08 1.103805e-07 9.206277e-08 4.366602e-06 2.822980e-13
6262 6.801752e-08 4.928720e-08 1.059390e-07 9.337183e-08 4.284274e-06 2.273872e-13
6263 6.674776e-08 5.011840e-08 1.017986e-07 9.341764e-08 4.202891e-06 2.717842e-13
6264 6.607914e-08 5.035611e-08 1.001720e-07 9.385185e-08 4.161139e-06 2.144717e-13
6265 6.576247e-08 5.041011e-08 9.894731e-08 9.399268e-08 4.141471e-06 2.288062e-13
