# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
7836 5.976963e-16 9.307493e-16 1.408266e-15 1.435513e-15 1.824956e-14 1.000258e-16
7837 5.973328e-16 9.304527e-16 1.408595e-15 1.434497e-15 1.825745e-14 1.000169e-16
7838 5.969054e-16 9.302847e-16 1.408503e-15 1.434330e-15 1.827232e-14 1.000106e-16
7839 5.965929e-16 9.296854e-16 1.407943e-15 1.433873e-15 1.828249e-14 1.000082e-16
7840 5.963305e-16 9.285605e-16 1.406973e-15 1.433479e-15 1.829269e-14 1.000070e-16
7841 5.960843e-16 9.271341e-16 1.405870e-15 1.433243e-15 1.830258e-14 1.000064e-16
7842 5.958192e-16 9.256709e-16 1.404793e-15 1.432637e-15 1.831318e-14 1.000061e-16
7843 5.954624e-16 9.242354e-16 1.403642e-15 1.432137e-15 1.832088e-14 1.000059e-16
7844 5.952536e-16 9.229160e-16 1.402265e-15 1.431277e-15 1.832771e-14 1.000058e-16
7845 5.951037e-16 9.216354e-16 1.400877e-15 1.430704e-15 1.832693e-14 1.000057e-16
7846 5.949339e-16 9.205283e-16 1.399437e-15 1.430137e-15 1.833077e-14 1.000056e-16
7847 5.947374e-16 9.195437e-16 1.398203e-15 1.429387e-15 1.834275e-14 1.000055e-16
7848 5.946366e-16 9.189267e-16 1.397527e-15 1.428618e-15 1.835079e-14 1.000054e-16
7849 5.945344e-16 9.183686e-16 1.396406e-15 1.428055e-15 1.836267e-14 1.000054e-16
7850 5.944947e-16 9.179480e-16 1.395478e-15 1.427195e-15 1.837002e-14 1.000053e-16
7851 5.944428e-16 9.175972e-16 1.394515e-15 1.426290e-15 1.837865e-14 1.000052e-16
7852 5.943064e-16 9.171267e-16 1.393880e-15 1.425377e-15 1.838424e-14 1.000052e-16
7853 5.941793e-16 9.167325e-16 1.392999e-15 1.424690e-15 1.838277e-14 1.000051e-16
7854 5.939852e-16 9.162197e-16 1.391610e-15 1.423997e-15 1.838096e-14 1.000050e-16
7855 5.938497e-16 9.156567e-16 1.390486e-15 1.423203e-15 1.838079e-14 1.000050e-16
7856 5.936501e-16 9.151121e-16 1.389212e-15 1.422153e-15 1.837583e-14 1.000049e-16
7857 5.933069e-16 9.145382e-16 1.387778e-15 1.420889e-15 1.837064e-14 1.000049e-16
7858 5.930030e-16 9.141579e-16 1.386494e-15 1.419796e-15 1.836099e-14 1.000048e-16
7859 5.925992e-16 9.137916e-16 1.385026e-15 1.418638e-15 1.834904e-14 1.000047e-16
7860 5.922116e-16 9.132510e-16 1.383854e-15 1.417753e-15 1.833933e-14 1.000047e-16
7861 5.917994e-16 9.126928e-16 1.382617e-15 1.416354e-15 1.833026e-14 1.000046e-16
7862 5.913350e-16 9.121100e-16 1.380685e-15 1.415302e-15 1.830529e-14 1.000046e-16
7863 5.909430e-16 9.114223e-16 1.378793e-15 1.414052e-15 1.828122e-14 1.000045e-16
7864 5.904708e-16 9.106619e-16 1.376786e-15 1.412638e-15 1.826289e-14 1.000045e-16
7865 5.899572e-16 9.099647e-16 1.374828e-15 1.411246e-15 1.824048e-14 1.000044e-16
7866 5.883323e-16 9.077801e-16 1.369848e-15 1.406118e-15 1.814984e-14 1.000286e-16
7867 5.846662e-16 9.063207e-16 1.357908e-15 1.397468e-15 1.795341e-14 1.001260e-16
7868 5.813164e-16 9.080073e-16 1.341277e-15 1.388822e-15 1.769596e-14 1.001274e-16
7869 5.822769e-16 9.176156e-16 1.340984e-15 1.388495e-15 1.779532e-14 1.001024e-16
7870 5.808258e-16 9.325064e-16 1.342264e-15 1.390098e-15 1.769355e-14 1.000032e-16
7871 5.810432e-16 9.212542e-16 1.343499e-15 1.387246e-15 1.780388e-14 1.000099e-16
7872 5.801540e-16 9.180005e-16 1.344038e-15 1.385773e-15 1.776270e-14 1.000070e-16
7873 5.794882e-16 9.171338e-16 1.344117e-15 1.384306e-15 1.775344e-14 1.000045e-16
7874 5.789545e-16 9.168681e-16 1.343634e-15 1.383435e-15 1.774330e-14 1.000032e-16
7875 5.783973e-16 9.163383e-16 1.342614e-15 1.382592e-15 1.772723e-14 1.000028e-16
7876 5.778127e-16 9.154488e-16 1.340766e-15 1.381922e-15 1.771903e-14 1.000027e-16
7877 5.772438e-16 9.143061e-16 1.338651e-15 1.381663e-15 1.770604e-14 1.000026e-16
7878 5.766505e-16 9.131518e-16 1.336396e-15 1.380756e-15 1.770093e-14 1.000026e-16
7879 5.761166e-16 9.119107e-16 1.333976e-15 1.379595e-15 1.768694e-14 1.000025e-16
7880 5.755366e-16 9.109360e-16 1.331693e-15 1.378896e-15 1.767088e-14 1.000025e-16
7881 5.751063e-16 9.097905e-16 1.329920e-15 1.378140e-15 1.765888e-14 1.000025e-16
7882 5.746899e-16 9.090743e-16 1.328174e-15 1.377372e-15 1.765143e-14 1.000025e-16
7883 5.743528e-16 9.083328e-16 1.326488e-15 1.376341e-15 1.764256e-14 1.000025e-16
7884 5.740736e-16 9.079100e-16 1.325135e-15 1.375462e-15 1.763847e-14 1.000024e-16
7885 5.737960e-16 9.078738e-16 1.323730e-15 1.374619e-15 1.763004e-14 1.000024e-16
7886 5.735655e-16 9.078652e-16 1.322492e-15 1.374020e-15 1.762236e-14 1.000024e-16
7887 5.734057e-16 9.077868e-16 1.321243e-15 1.373417e-15 1.761748e-14 1.000024e-16
7888 5.731925e-16 9.076578e-16 1.320221e-15 1.372463e-15 1.761494e-14 1.000024e-16
7889 5.730605e-16 9.075454e-16 1.319290e-15 1.371588e-15 1.761361e-14 1.000024e-16
7890 5.729339e-16 9.074918e-16 1.318552e-15 1.370960e-15 1.761542e-14 1.000023e-16
7891 5.728358e-16 9.075017e-16 1.317802e-15 1.370299e-15 1.761321e-14 1.000023e-16
7892 5.727096e-16 9.075263e-16 1.316956e-15 1.369706e-15 1.761531e-14 1.000023e-16
7893 5.726114e-16 9.074374e-16 1.316016e-15 1.369355e-15 1.762265e-14 1.000023e-16
7894 5.724944e-16 9.073594e-16 1.315179e-15 1.368697e-15 1.762971e-14 1.000023e-16
7895 5.724173e-16 9.072658e-16 1.314744e-15 1.368401e-15 1.764905e-14 1.000023e-16
7896 5.724268e-16 9.071225e-16 1.314280e-15 1.368137e-15 1.766193e-14 1.000022e-16
7897 5.724516e-16 9.070009e-16 1.313357e-15 1.367630e-15 1.767519e-14 1.000022e-16
7898 5.725357e-16 9.069511e-16 1.312617e-15 1.367261e-15 1.770097e-14 1.000022e-16
7899 5.726395e-16 9.066940e-16 1.312014e-15 1.366666e-15 1.772817e-14 1.000029e-16
7900 5.732538e-16 9.064843e-16 1.311622e-15 1.366396e-15 1.784039e-14 1.000116e-16
7901 5.783081e-16 9.112467e-16 1.314983e-15 1.374574e-15 1.829645e-14 1.000709e-16
7902 5.851324e-16 9.197793e-16 1.317179e-15 1.389111e-15 1.882526e-14 1.000718e-16
7903 5.937777e-16 9.287150e-16 1.328341e-15 1.405243e-15 1.946591e-14 1.000456e-16
7904 5.944493e-16 9.379150e-16 1.333611e-15 1.407814e-15 1.949603e-14 1.000023e-16
7905 6.004194e-16 9.208278e-16 1.347029e-15 1.413327e-15 1.995261e-14 1.000213e-16
7906 6.003171e-16 9.251246e-16 1.352262e-15 1.413289e-15 1.995916e-14 1.000029e-16
7907 6.001113e-16 9.258474e-16 1.353279e-15 1.414085e-15 1.996981e-14 1.000027e-16
7908 5.999395e-16 9.254307e-16 1.352629e-15 1.414460e-15 1.997970e-14 1.000019e-16
7909 5.999871e-16 9.237051e-16 1.351486e-15 1.414880e-15 1.999302e-14 1.000017e-16
7910 5.999984e-16 9.219902e-16 1.350102e-15 1.415738e-15 2.000521e-14 1.000016e-16
7911 6.001341e-16 9.204243e-16 1.348882e-15 1.416654e-15 2.002830e-14 1.000016e-16
7912 6.004113e-16 9.189957e-16 1.348033e-15 1.417597e-15 2.005198e-14 1.000016e-16
7913 6.007583e-16 9.181032e-16 1.347530e-15 1.418682e-15 2.006970e-14 1.000016e-16
7914 6.011085e-16 9.172475e-16 1.346932e-15 1.419660e-15 2.009004e-14 1.000016e-16
7915 6.015133e-16 9.170013e-16 1.346943e-15 1.420693e-15 2.011235e-14 1.000016e-16
7916 6.020302e-16 9.166844e-16 1.346747e-15 1.421599e-15 2.013559e-14 1.000015e-16
7917 6.026432e-16 9.167411e-16 1.346826e-15 1.422663e-15 2.016221e-14 1.000015e-16
7918 6.031986e-16 9.169280e-16 1.347002e-15 1.423844e-15 2.018443e-14 1.000015e-16
7919 6.037781e-16 9.169629e-16 1.347346e-15 1.425052e-15 2.020867e-14 1.000015e-16
7920 6.043865e-16 9.172719e-16 1.347999e-15 1.426100e-15 2.023348e-14 1.000015e-16
7921 6.048776e-16 9.177193e-16 1.348598e-15 1.427207e-15 2.025405e-14 1.000015e-16
7922 6.054002e-16 9.182483e-16 1.349175e-15 1.428414e-15 2.026997e-14 1.000015e-16
7923 6.059231e-16 9.187361e-16 1.349728e-15 1.429531e-15 2.029041e-14 1.000015e-16
7924 6.064643e-16 9.192915e-16 1.350501e-15 1.430653e-15 2.029960e-14 1.000015e-16
7925 6.070447e-16 9.199976e-16 1.351003e-15 1.431879e-15 2.031055e-14 1.000015e-16
7926 6.075634e-16 9.206683e-16 1.351383e-15 1.433144e-15 2.032346e-14 1.000015e-16
7927 6.081715e-16 9.213283e-16 1.351448e-15 1.434255e-15 2.032642e-14 1.000015e-16
7928 6.086553e-16 9.220978e-16 1.351544e-15 1.435634e-15 2.032625e-14 1.000015e-16
7929 6.090152e-16 9.227174e-16 1.351563e-15 1.437047e-15 2.031710e-14 1.000015e-16
7930 6.092690e-16 9.233219e-16 1.351807e-15 1.438266e-15 2.030852e-14 1.000015e-16
7931 6.094927e-16 9.237763e-16 1.351522e-15 1.439059e-15 2.029011e-14 1.000015e-16
7932 6.096042e-16 9.241599e-16 1.351242e-15 1.439621e-15 2.026244e-14 1.000015e-16
7933 6.097271e-16 9.244874e-16 1.350629e-15 1.440172e-15 2.023304e-14 1.000015e-16
7934 6.098452e-16 9.245404e-16 1.350232e-15 1.440525e-15 2.018416e-14 1.000015e-16
7935 6.098193e-16 9.246601e-16 1.349579e-15 1.440816e-15 2.013445e-14 1.000014e-16
7936 6.096124e-16 9.268765e-16 1.348937e-15 1.442396e-15 1.990614e-14 1.000079e-16
7937 6.062879e-16 9.292612e-16 1.343376e-15 1.444345e-15 1.901409e-14 1.000448e-16
7938 5.994543e-16 9.211674e-16 1.330517e-15 1.430329e-15 1.772464e-14 1.000483e-16
7939 5.975335e-16 9.134155e-16 1.326981e-15 1.415073e-15 1.760874e-14 1.000332e-16
7940 5.830269e-16 8.971933e-16 1.307280e-15 1.387895e-15 1.686932e-14 1.000058e-16
7941 5.807669e-16 8.940191e-16 1.305271e-15 1.383586e-15 1.676877e-14 1.000026e-16
7942 5.787980e-16 8.897314e-16 1.302379e-15 1.380443e-15 1.669621e-14 1.000028e-16
7943 5.766922e-16 8.844675e-16 1.298821e-15 1.377880e-15 1.663841e-14 1.000030e-16
7944 5.753159e-16 8.812975e-16 1.296494e-15 1.376810e-15 1.660576e-14 1.000031e-16
7945 5.740358e-16 8.781833e-16 1.294175e-15 1.375391e-15 1.657645e-14 1.000031e-16
7946 5.728350e-16 8.751521e-16 1.291893e-15 1.374563e-15 1.654560e-14 1.000030e-16
7947 5.716248e-16 8.725001e-16 1.289208e-15 1.373531e-15 1.651030e-14 1.000031e-16
7948 5.704703e-16 8.701518e-16 1.287444e-15 1.372601e-15 1.647888e-14 1.000029e-16
7949 5.696576e-16 8.683132e-16 1.285573e-15 1.371968e-15 1.645395e-14 1.000031e-16
7950 5.690448e-16 8.666231e-16 1.283682e-15 1.371434e-15 1.644514e-14 1.000029e-16
7951 5.685991e-16 8.653072e-16 1.281562e-15 1.370917e-15 1.644763e-14 1.000030e-16
7952 5.683032e-16 8.644214e-16 1.279896e-15 1.370390e-15 1.645430e-14 1.000028e-16
7953 5.645748e-16 8.590300e-16 1.269281e-15 1.361561e-15 1.625671e-14 1.000030e-16
7954 5.646380e-16 8.587714e-16 1.268073e-15 1.361618e-15 1.628169e-14 1.000028e-16
7955 5.648388e-16 8.584790e-16 1.267336e-15 1.362160e-15 1.630527e-14 1.000030e-16
7956 5.650391e-16 8.582419e-16 1.266643e-15 1.362319e-15 1.634122e-14 1.000029e-16
7957 5.652108e-16 8.577690e-16 1.266069e-15 1.362698e-15 1.638000e-14 1.000029e-16
7958 5.653405e-16 8.576445e-16 1.265380e-15 1.362936e-15 1.642241e-14 1.000030e-16
7959 5.655110e-16 8.576291e-16 1.264820e-15 1.363164e-15 1.646449e-14 1.000029e-16
7960 5.657211e-16 8.574953e-16 1.264020e-15 1.363305e-15 1.650162e-14 1.000030e-16
7961 5.658195e-16 8.572234e-16 1.263464e-15 1.363239e-15 1.652967e-14 1.000028e-16
7962 5.657624e-16 8.568925e-16 1.263182e-15 1.362949e-15 1.656124e-14 1.000030e-16
7963 5.655555e-16 8.564590e-16 1.262477e-15 1.362535e-15 1.658508e-14 1.000028e-16
7964 5.653417e-16 8.558612e-16 1.261423e-15 1.361863e-15 1.660144e-14 1.000029e-16
7965 5.651030e-16 8.551756e-16 1.259918e-15 1.361188e-15 1.661412e-14 1.000027e-16
7966 5.648000e-16 8.545632e-16 1.258340e-15 1.359867e-15 1.661793e-14 1.000029e-16
7967 5.644190e-16 8.535855e-16 1.256741e-15 1.358719e-15 1.661202e-14 1.000026e-16
7968 5.638347e-16 8.525664e-16 1.255182e-15 1.357125e-15 1.660122e-14 1.000027e-16
7969 5.629018e-16 8.508857e-16 1.253182e-15 1.354014e-15 1.656284e-14 1.000028e-16
7970 5.606556e-16 8.474747e-16 1.248819e-15 1.347545e-15 1.646307e-14 1.000061e-16
7971 5.549446e-16 8.409762e-16 1.240644e-15 1.333135e-15 1.609151e-14 1.000414e-16
7972 5.448541e-16 8.272253e-16 1.225420e-15 1.312862e-15 1.523455e-14 1.000474e-16
7973 5.389670e-16 8.186068e-16 1.218530e-15 1.302166e-15 1.469266e-14 1.000248e-16
7974 5.369130e-16 8.183463e-16 1.216481e-15 1.296937e-15 1.459708e-14 1.000057e-16
7975 5.315630e-16 8.031963e-16 1.209259e-15 1.285080e-15 1.421809e-14 1.000183e-16
7976 5.298772e-16 8.033374e-16 1.208297e-15 1.280724e-15 1.415913e-14 1.000045e-16
7977 5.262015e-16 7.993902e-16 1.203531e-15 1.273438e-15 1.408241e-14 1.000080e-16
7978 5.248179e-16 7.980366e-16 1.201083e-15 1.270338e-15 1.409037e-14 1.000039e-16
7979 5.240144e-16 7.971521e-16 1.199550e-15 1.268669e-15 1.410196e-14 1.000029e-16
7980 5.233492e-16 7.950646e-16 1.197987e-15 1.267282e-15 1.412400e-14 1.000029e-16
7981 5.227956e-16 7.933737e-16 1.196871e-15 1.265618e-15 1.414921e-14 1.000026e-16
7982 5.222220e-16 7.912436e-16 1.195667e-15 1.263872e-15 1.417403e-14 1.000025e-16
7983 5.218103e-16 7.897127e-16 1.194611e-15 1.262109e-15 1.420619e-14 1.000024e-16
7984 5.214328e-16 7.876370e-16 1.193675e-15 1.260544e-15 1.424537e-14 1.000026e-16
7985 5.210515e-16 7.863271e-16 1.192619e-15 1.259494e-15 1.428544e-14 1.000022e-16
7986 5.207618e-16 7.847251e-16 1.191264e-15 1.258048e-15 1.433404e-14 1.000024e-16
7987 5.205348e-16 7.837284e-16 1.190035e-15 1.257135e-15 1.438430e-14 1.000021e-16
7988 5.202971e-16 7.824958e-16 1.189017e-15 1.256262e-15 1.442872e-14 1.000022e-16
7989 5.200423e-16 7.817933e-16 1.188040e-15 1.255338e-15 1.447948e-14 1.000020e-16
7990 5.199377e-16 7.807627e-16 1.187179e-15 1.254533e-15 1.452838e-14 1.000021e-16
7991 5.197461e-16 7.803628e-16 1.186605e-15 1.253682e-15 1.457943e-14 1.000019e-16
7992 5.196699e-16 7.795740e-16 1.185815e-15 1.252691e-15 1.463728e-14 1.000019e-16
7993 5.195525e-16 7.791171e-16 1.184954e-15 1.251940e-15 1.469047e-14 1.000017e-16
7994 5.195533e-16 7.785943e-16 1.184084e-15 1.251557e-15 1.474461e-14 1.000017e-16
7995 5.195330e-16 7.782059e-16 1.183622e-15 1.251354e-15 1.479799e-14 1.000015e-16
7996 5.194658e-16 7.776478e-16 1.182863e-15 1.250681e-15 1.484389e-14 1.000015e-16
7997 5.193960e-16 7.772200e-16 1.182003e-15 1.250277e-15 1.489159e-14 1.000014e-16
7998 5.193159e-16 7.767222e-16 1.181287e-15 1.249742e-15 1.493468e-14 1.000014e-16
7999 5.193558e-16 7.765211e-16 1.180343e-15 1.249190e-15 1.497317e-14 1.000013e-16
8000 5.193902e-16 7.760098e-16 1.179549e-15 1.248780e-15 1.501318e-14 1.000013e-16
8001 5.193620e-16 7.756003e-16 1.178507e-15 1.248035e-15 1.504581e-14 1.000012e-16
8002 5.192989e-16 7.750710e-16 1.177599e-15 1.247292e-15 1.507957e-14 1.000012e-16
8003 5.194794e-16 7.748784e-16 1.176075e-15 1.246979e-15 1.519723e-14 1.000032e-16
8004 5.209437e-16 7.768673e-16 1.175959e-15 1.252537e-15 1.549094e-14 1.000341e-16
8005 5.214270e-16 7.733824e-16 1.173625e-15 1.255309e-15 1.541898e-14 1.000374e-16
8006 5.211577e-16 7.864667e-16 1.173547e-15 1.255893e-15 1.527014e-14 1.000032e-16
8007 5.214349e-16 7.826853e-16 1.170115e-15 1.255013e-15 1.521422e-14 1.000023e-16
8008 5.229320e-16 7.720420e-16 1.168226e-15 1.253871e-15 1.508030e-14 1.000043e-16
8009 5.228599e-16 7.737157e-16 1.170069e-15 1.254121e-15 1.502104e-14 1.000022e-16
8010 5.237124e-16 7.736845e-16 1.174755e-15 1.257386e-15 1.480492e-14 1.000053e-16
8011 5.236428e-16 7.745242e-16 1.176124e-15 1.258505e-15 1.474324e-14 1.000021e-16
8012 5.241052e-16 7.740132e-16 1.180066e-15 1.260545e-15 1.455641e-14 1.000036e-16
8013 5.242647e-16 7.732494e-16 1.180730e-15 1.261488e-15 1.449620e-14 1.000019e-16
8014 5.244302e-16 7.729945e-16 1.181568e-15 1.262152e-15 1.442923e-14 1.000018e-16
8015 5.245723e-16 7.728795e-16 1.181861e-15 1.262735e-15 1.438392e-14 1.000016e-16
8016 5.248589e-16 7.729117e-16 1.182831e-15 1.263592e-15 1.434680e-14 1.000015e-16
8017 5.251117e-16 7.728161e-16 1.183566e-15 1.264393e-15 1.431148e-14 1.000014e-16
8018 5.254091e-16 7.732427e-16 1.184602e-15 1.265595e-15 1.427332e-14 1.000013e-16
8019 5.256913e-16 7.734671e-16 1.185722e-15 1.266519e-15 1.423694e-14 1.000012e-16
8020 5.259170e-16 7.739787e-16 1.187128e-15 1.267414e-15 1.420031e-14 1.000012e-16
8021 5.261698e-16 7.744294e-16 1.188004e-15 1.268614e-15 1.416786e-14 1.000011e-16
8022 5.264135e-16 7.752996e-16 1.189240e-15 1.269642e-15 1.413141e-14 1.000011e-16
8023 5.267757e-16 7.758026e-16 1.190521e-15 1.270608e-15 1.410576e-14 1.000011e-16
8024 5.270656e-16 7.767127e-16 1.191892e-15 1.271649e-15 1.407934e-14 1.000011e-16
8025 5.273238e-16 7.776948e-16 1.193175e-15 1.272760e-15 1.405508e-14 1.000011e-16
8026 5.276821e-16 7.787144e-16 1.194603e-15 1.274136e-15 1.403376e-14 1.000011e-16
8027 5.280125e-16 7.799276e-16 1.195884e-15 1.275635e-15 1.402372e-14 1.000011e-16
8028 5.283086e-16 7.811645e-16 1.197359e-15 1.277013e-15 1.401791e-14 1.000011e-16
8029 5.285802e-16 7.822901e-16 1.198635e-15 1.278472e-15 1.401729e-14 1.000011e-16
8030 5.288624e-16 7.835327e-16 1.200207e-15 1.279940e-15 1.402276e-14 1.000011e-16
8031 5.291689e-16 7.847621e-16 1.201862e-15 1.281325e-15 1.403823e-14 1.000011e-16
8032 5.294980e-16 7.859611e-16 1.203498e-15 1.282893e-15 1.406008e-14 1.000011e-16
8033 5.298418e-16 7.874855e-16 1.204778e-15 1.284512e-15 1.409186e-14 1.000011e-16
8034 5.301963e-16 7.889411e-16 1.206200e-15 1.286091e-15 1.412417e-14 1.000011e-16
8035 5.305955e-16 7.906244e-16 1.208162e-15 1.287877e-15 1.416548e-14 1.000011e-16
8036 5.315580e-16 7.942469e-16 1.214295e-15 1.292957e-15 1.431143e-14 1.000020e-16
8037 5.338986e-16 8.053682e-16 1.229122e-15 1.308154e-15 1.463042e-14 1.000130e-16
8038 5.376327e-16 8.278031e-16 1.251140e-15 1.333320e-15 1.502422e-14 1.000274e-16
8039 5.433387e-16 8.526160e-16 1.276800e-15 1.360647e-15 1.544611e-14 1.000310e-16
8040 5.505297e-16 8.692007e-16 1.312850e-15 1.388224e-15 1.588626e-14 1.000338e-16
8041 5.514505e-16 8.807732e-16 1.321138e-15 1.397538e-15 1.595819e-14 1.000026e-16
8042 5.514589e-16 8.796500e-16 1.324998e-15 1.399156e-15 1.596888e-14 1.000014e-16
8043 5.515246e-16 8.788521e-16 1.327230e-15 1.400289e-15 1.598282e-14 1.000011e-16
8044 5.515738e-16 8.780655e-16 1.328448e-15 1.401006e-15 1.599671e-14 1.000011e-16
8045 5.515367e-16 8.769312e-16 1.328868e-15 1.401691e-15 1.601565e-14 1.000011e-16
8046 5.515344e-16 8.761233e-16 1.329224e-15 1.402624e-15 1.603148e-14 1.000011e-16
8047 5.514859e-16 8.755346e-16 1.329720e-15 1.403610e-15 1.603978e-14 1.000011e-16
8048 5.514938e-16 8.748261e-16 1.330096e-15 1.404698e-15 1.604755e-14 1.000011e-16
8049 5.514425e-16 8.746132e-16 1.330663e-15 1.405712e-15 1.605756e-14 1.000011e-16
8050 5.514512e-16 8.746691e-16 1.331278e-15 1.407042e-15 1.606255e-14 1.000011e-16
8051 5.514796e-16 8.747156e-16 1.331860e-15 1.408419e-15 1.607083e-14 1.000011e-16
8052 5.514386e-16 8.749332e-16 1.332573e-15 1.409389e-15 1.608215e-14 1.000012e-16
8053 5.514339e-16 8.753912e-16 1.333538e-15 1.410271e-15 1.609104e-14 1.000012e-16
8054 5.514405e-16 8.759851e-16 1.334280e-15 1.411238e-15 1.609700e-14 1.000012e-16
8055 5.514822e-16 8.764472e-16 1.334884e-15 1.412114e-15 1.610127e-14 1.000012e-16
8056 5.515110e-16 8.770547e-16 1.335918e-15 1.413500e-15 1.610485e-14 1.000012e-16
8057 5.515458e-16 8.776635e-16 1.336917e-15 1.414269e-15 1.611025e-14 1.000012e-16
8058 5.516644e-16 8.784470e-16 1.337862e-15 1.415130e-15 1.611760e-14 1.000012e-16
8059 5.518099e-16 8.792583e-16 1.338976e-15 1.416065e-15 1.612339e-14 1.000012e-16
8060 5.518781e-16 8.800162e-16 1.339817e-15 1.417250e-15 1.613124e-14 1.000012e-16
8061 5.518719e-16 8.807082e-16 1.340870e-15 1.418250e-15 1.613270e-14 1.000013e-16
8062 5.518530e-16 8.814145e-16 1.341799e-15 1.418799e-15 1.613552e-14 1.000013e-16
8063 5.518422e-16 8.820526e-16 1.342720e-15 1.419539e-15 1.613947e-14 1.000013e-16
8064 5.518210e-16 8.826684e-16 1.343558e-15 1.420250e-15 1.614349e-14 1.000013e-16
8065 5.517945e-16 8.832694e-16 1.344565e-15 1.420958e-15 1.614594e-14 1.000013e-16
8066 5.517922e-16 8.838051e-16 1.345390e-15 1.421822e-15 1.614715e-14 1.000013e-16
8067 5.517662e-16 8.844502e-16 1.346539e-15 1.422516e-15 1.614948e-14 1.000016e-16
8068 5.514724e-16 8.851919e-16 1.349622e-15 1.425008e-15 1.615985e-14 1.000063e-16
8069 5.502414e-16 8.892863e-16 1.358423e-15 1.430924e-15 1.615121e-14 1.000420e-16
8070 5.474293e-16 9.018710e-16 1.360970e-15 1.436119e-15 1.607453e-14 1.000560e-16
8071 5.481099e-16 9.103496e-16 1.368631e-15 1.440772e-15 1.621123e-14 1.000628e-16
8072 5.468953e-16 9.108363e-16 1.382380e-15 1.443952e-15 1.624120e-14 1.000451e-16
8073 5.456185e-16 9.122306e-16 1.387776e-15 1.445186e-15 1.618609e-14 1.000145e-16
8074 5.441001e-16 9.107771e-16 1.387787e-15 1.442682e-15 1.612685e-14 1.000082e-16
8075 5.430451e-16 9.100262e-16 1.387145e-15 1.441498e-15 1.607978e-14 1.000052e-16
8076 5.422232e-16 9.090895e-16 1.385829e-15 1.441093e-15 1.604033e-14 1.000037e-16
8077 5.413378e-16 9.071684e-16 1.384147e-15 1.440308e-15 1.600785e-14 1.000032e-16
8078 5.404315e-16 9.049162e-16 1.382016e-15 1.439727e-15 1.596508e-14 1.000031e-16
8079 5.395283e-16 9.028976e-16 1.379461e-15 1.438947e-15 1.591834e-14 1.000030e-16
8080 5.386080e-16 9.009891e-16 1.377490e-15 1.437903e-15 1.587037e-14 1.000030e-16
8081 5.377306e-16 8.992507e-16 1.375775e-15 1.437211e-15 1.582370e-14 1.000031e-16
8082 5.368837e-16 8.971233e-16 1.374208e-15 1.436551e-15 1.578269e-14 1.000031e-16
8083 5.360473e-16 8.954059e-16 1.372726e-15 1.436300e-15 1.574460e-14 1.000032e-16
8084 5.352953e-16 8.939568e-16 1.370970e-15 1.435707e-15 1.569775e-14 1.000032e-16
8085 5.345792e-16 8.929264e-16 1.369365e-15 1.435111e-15 1.565828e-14 1.000033e-16
8086 5.339262e-16 8.921620e-16 1.367704e-15 1.434327e-15 1.561471e-14 1.000034e-16
8087 5.332094e-16 8.915558e-16 1.366321e-15 1.433592e-15 1.557239e-14 1.000034e-16
8088 5.325076e-16 8.910200e-16 1.364942e-15 1.432879e-15 1.553513e-14 1.000035e-16
8089 5.318496e-16 8.905970e-16 1.363600e-15 1.432295e-15 1.549769e-14 1.000036e-16
8090 5.311071e-16 8.901210e-16 1.362356e-15 1.431459e-15 1.545606e-14 1.000037e-16
8091 5.304119e-16 8.896266e-16 1.361161e-15 1.430608e-15 1.542425e-14 1.000037e-16
8092 5.292580e-16 8.883428e-16 1.360406e-15 1.429031e-15 1.536314e-14 1.000058e-16
8093 5.272374e-16 8.861072e-16 1.358434e-15 1.427223e-15 1.525874e-14 1.000142e-16
8094 5.229068e-16 8.824587e-16 1.354068e-15 1.423600e-15 1.504255e-14 1.000590e-16
8095 5.167174e-16 8.817754e-16 1.340887e-15 1.417728e-15 1.475065e-14 1.000842e-16
8096 5.139852e-16 8.791034e-16 1.331735e-15 1.410695e-15 1.461924e-14 1.000926e-16
8097 5.096202e-16 8.666196e-16 1.331566e-15 1.403387e-15 1.446378e-14 1.000975e-16
8098 5.014561e-16 8.591855e-16 1.324753e-15 1.394000e-15 1.411803e-14 1.000827e-16
8099 4.988666e-16 8.630193e-16 1.320375e-15 1.391588e-15 1.400566e-14 1.000136e-16
8100 4.963835e-16 8.574862e-16 1.311115e-15 1.385235e-15 1.390639e-14 1.000156e-16
8101 4.945208e-16 8.522565e-16 1.304812e-15 1.380772e-15 1.383460e-14 1.000189e-16
8102 4.930764e-16 8.489009e-16 1.299882e-15 1.377002e-15 1.378175e-14 1.000148e-16
8103 4.921376e-16 8.464716e-16 1.296660e-15 1.374765e-15 1.374842e-14 1.000111e-16
8104 4.912370e-16 8.439123e-16 1.293774e-15 1.372202e-15 1.372213e-14 1.000095e-16
8105 4.904092e-16 8.411532e-16 1.290964e-15 1.370003e-15 1.370711e-14 1.000087e-16
8106 4.896726e-16 8.386870e-16 1.288193e-15 1.367866e-15 1.369167e-14 1.000082e-16
8107 4.889789e-16 8.365607e-16 1.285088e-15 1.365530e-15 1.367594e-14 1.000080e-16
8108 4.882966e-16 8.344743e-16 1.282341e-15 1.363482e-15 1.366052e-14 1.000079e-16
